"Arquivo","Caminho","Linhas","Flask","FastAPI","SQLite","Requests","Pandas","Numpy","Streamlit","Tkinter","OpenAI","Classes","Funcoes"
"NUCLEO_CONSOLIDADO_LABORATORIO_NSC.420X.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_NSC.420X.py","72","False","False","False","False","False","False","False","False","False","0","2"
"NUCLEO_CONSOLIDADO_LABORATORIO_NTERPRETADOR_INTELIGENTE.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_NTERPRETADOR_INTELIGENTE.py","221","False","False","False","False","False","False","False","False","False","1","5"
"NUCLEO_CONSOLIDADO_LABORATORIO_nucleo.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_nucleo.py","2","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_nucleo_iotec.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_nucleo_iotec.py","20","False","False","False","False","False","False","False","False","False","0","4"
"NUCLEO_CONSOLIDADO_LABORATORIO_nucleo_loop.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_nucleo_loop.py","18","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_NUCLEO_REAL.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_NUCLEO_REAL.py","28","False","False","False","True","False","False","False","False","False","1","2"
"NUCLEO_CONSOLIDADO_LABORATORIO_nucleus_orchestrator.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_nucleus_orchestrator.py","396","False","False","False","True","False","False","False","False","False","5","11"
"NUCLEO_CONSOLIDADO_LABORATORIO_OFICINA_DE_INTERFACES.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_OFICINA_DE_INTERFACES.py","113","False","False","False","False","False","False","False","False","False","0","6"
"NUCLEO_CONSOLIDADO_LABORATORIO_Omega.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Omega.py","20","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_OmegaPy.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_OmegaPy.py","16","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_ON.OFF.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_ON.OFF.py","13","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_orchestrator.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_orchestrator.py","50","False","False","False","False","False","False","False","False","False","1","3"
"NUCLEO_CONSOLIDADO_LABORATORIO_ORCHESTRATOR_ENGINE.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_ORCHESTRATOR_ENGINE.py","413","True","False","False","True","False","False","False","False","False","0","10"
"NUCLEO_CONSOLIDADO_LABORATORIO_organismo.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_organismo.py","76","False","False","False","False","False","False","False","False","False","5","10"
"NUCLEO_CONSOLIDADO_LABORATORIO_organizador.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_organizador.py","28","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_organizar_cliente.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_organizar_cliente.py","19","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_ORGANIZATIONAL_KERNEL.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_ORGANIZATIONAL_KERNEL.py","451","True","False","False","False","False","False","False","False","False","0","8"
"NUCLEO_CONSOLIDADO_LABORATORIO_orquestrador.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_orquestrador.py","55","False","False","False","False","False","False","False","False","False","0","3"
"NUCLEO_CONSOLIDADO_LABORATORIO_ORQUESTRADOR_COMPLETO.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_ORQUESTRADOR_COMPLETO.py","104","True","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_Orquestrador_Inteligente.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Orquestrador_Inteligente.py","207","False","False","False","False","False","False","False","False","False","3","11"
"NUCLEO_CONSOLIDADO_LABORATORIO_ORQUESTRADOR_OPERACIONA_EMPRESARIAL.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_ORQUESTRADOR_OPERACIONA_EMPRESARIAL.py","555","False","True","False","False","False","False","False","False","False","1","14"
"NUCLEO_CONSOLIDADO_LABORATORIO_OTIMISMO.ALGORITMICO.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_OTIMISMO.ALGORITMICO.py","3","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_pagamentos.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_pagamentos.py","6","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_painel.clicvel.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_painel.clicvel.py","19","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_Painel.replicador.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Painel.replicador.py","24","False","False","False","False","False","False","False","False","False","1","4"
"NUCLEO_CONSOLIDADO_LABORATORIO_PAINEL_BILNGUE.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_PAINEL_BILNGUE.py","27","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_painel_IOTEC.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_painel_IOTEC.py","26","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_painel_vivo.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_painel_vivo.py","50","False","False","False","False","False","False","False","False","False","0","3"
"NUCLEO_CONSOLIDADO_LABORATORIO_PARAMETRIZVEIS.01.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_PARAMETRIZVEIS.01.py","55","False","False","False","False","False","False","False","False","False","0","3"
"NUCLEO_CONSOLIDADO_LABORATORIO_PARAMETRIZVEIS.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_PARAMETRIZVEIS.py","55","False","False","False","False","False","False","False","False","False","0","3"
"NUCLEO_CONSOLIDADO_LABORATORIO_parametros.design.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_parametros.design.py","23","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_PARA_A_OFICINA.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_PARA_A_OFICINA.py","11","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_payroll.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_payroll.py","3","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_perception.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_perception.py","42","False","False","False","False","False","False","False","False","False","1","2"
"NUCLEO_CONSOLIDADO_LABORATORIO_Permissao.Necessaria.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Permissao.Necessaria.py","5","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_persistence.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_persistence.py","57","False","False","False","False","False","False","False","False","False","1","2"
"NUCLEO_CONSOLIDADO_LABORATORIO_PERSISTENCE_BACKUP_20260511_193031.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_PERSISTENCE_BACKUP_20260511_193031.py","675","False","False","True","True","False","False","False","False","False","1","13"
"NUCLEO_CONSOLIDADO_LABORATORIO_pipeline.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_pipeline.py","15","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_pipplowd.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_pipplowd.py","85","False","False","False","False","True","False","False","False","False","0","4"
"NUCLEO_CONSOLIDADO_LABORATORIO_Placa_Me.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Placa_Me.py","47","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_Plano.bsico.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Plano.bsico.py","5","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_Plataforma_Seguranca_Publica.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Plataforma_Seguranca_Publica.py","223","False","False","False","False","False","False","False","False","False","1","10"
"NUCLEO_CONSOLIDADO_LABORATORIO_platform.system.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_platform.system.py","28","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_plotly.graph_objects.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_plotly.graph_objects.py","26","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_plotly.graph_objects01.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_plotly.graph_objects01.py","12","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_plotly.graph_objects_01.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_plotly.graph_objects_01.py","90","False","False","False","False","False","False","True","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_plotly.graph_objects_02.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_plotly.graph_objects_02.py","117","False","False","False","False","False","False","True","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_Ponte.Multiverso.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Ponte.Multiverso.py","66","False","False","False","False","False","False","False","False","False","1","6"
"NUCLEO_CONSOLIDADO_LABORATORIO_portal_visual_iotec.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_portal_visual_iotec.py","41","True","False","False","False","False","False","False","False","False","0","2"
"NUCLEO_CONSOLIDADO_LABORATORIO_PREPARAR_DEPLOY.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_PREPARAR_DEPLOY.py","68","False","False","False","False","False","False","False","False","False","0","3"
"NUCLEO_CONSOLIDADO_LABORATORIO_PRESTAO.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_PRESTAO.py","8","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_previdencia.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_previdencia.py","3","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_print.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_print.py","3","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_PROCEDURE.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_PROCEDURE.py","4","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_processar_interface.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_processar_interface.py","42","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_processar_modulo.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_processar_modulo.py","9","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_processar_pagamento.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_processar_pagamento.py","5","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_Processo.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Processo.py","21","False","False","False","False","False","False","False","False","False","1","5"
"NUCLEO_CONSOLIDADO_LABORATORIO_PROTOCOLO.ASMITA.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_PROTOCOLO.ASMITA.py","12","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_PROTOCOLO.ENCERRADO.COM_SUCESSO.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_PROTOCOLO.ENCERRADO.COM_SUCESSO.py","5","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_Protocolo.Sigma.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Protocolo.Sigma.py","13","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_psutil.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_psutil.py","124","False","False","False","False","False","False","False","False","False","2","8"
"NUCLEO_CONSOLIDADO_LABORATORIO_PyPDF2.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_PyPDF2.py","40","False","False","False","False","True","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_PyQt6.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_PyQt6.py","2","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_pyt.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_pyt.py","2","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_python.painel.jaguar.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_python.painel.jaguar.py","2","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_python.painel.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_python.painel.py","2","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_python.painel_web.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_python.painel_web.py","2","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_QApplication.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_QApplication.py","78","False","False","False","False","False","False","False","False","False","1","5"
"NUCLEO_CONSOLIDADO_LABORATORIO_QUALITY_GATE.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_QUALITY_GATE.py","36","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_ranking_iotec.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_ranking_iotec.py","59","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_readonly.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_readonly.py","3","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_Realizado.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Realizado.py","2","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_recomendacao_de_plano.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_recomendacao_de_plano.py","23","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_recomendar_plano.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_recomendar_plano.py","21","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_Registro_Oficial_de_Gratido__Farabulini_Lopes_Saraiva.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Registro_Oficial_de_Gratido__Farabulini_Lopes_Saraiva.py","27","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_registry.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_registry.py","48","False","False","False","False","False","False","False","False","False","1","4"
"NUCLEO_CONSOLIDADO_LABORATORIO_reinvestimento.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_reinvestimento.py","7","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_REJ.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_REJ.py","9","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_relatorio.diario.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_relatorio.diario.py","4","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_REMOVE.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_REMOVE.py","8","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_replicador.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_replicador.py","27","False","False","False","False","False","False","False","False","False","1","5"
"NUCLEO_CONSOLIDADO_LABORATORIO_reservatorios.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_reservatorios.py","19","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_Reservatrio.Operacional.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Reservatrio.Operacional.py","9","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_RESPOSTAS_INTELIGENTES.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_RESPOSTAS_INTELIGENTES.py","51","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_RESPOSTA_AUTOMTICA_BILNGUE.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_RESPOSTA_AUTOMTICA_BILNGUE.py","15","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_resposta_segura.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_resposta_segura.py","9","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_return.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_return.py","9","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_revenue.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_revenue.py","102","False","False","False","False","False","False","False","False","False","1","5"
"NUCLEO_CONSOLIDADO_LABORATORIO_risco.detectado.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_risco.detectado.py","7","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_risco.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_risco.py","7","False","False","False","False","False","False","False","False","False","0","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_run_demo_cycle.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_run_demo_cycle.py","13","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_saldo.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_saldo.py","4","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_scraper.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_scraper.py","18","False","False","False","False","False","False","False","False","False","1","1"
"NUCLEO_CONSOLIDADO_LABORATORIO_SE.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_SE.py","6","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_seal_guard.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_seal_guard.py","107","False","False","False","False","False","False","False","False","False","0","8"
"NUCLEO_CONSOLIDADO_LABORATORIO_security_hub.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_security_hub.py","16","False","False","False","False","False","False","False","False","False","1","2"
"NUCLEO_CONSOLIDADO_LABORATORIO_self.nome.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_self.nome.py","47","False","False","False","False","False","False","False","False","False","1","3"
"NUCLEO_CONSOLIDADO_LABORATORIO_self.portas.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_self.portas.py","12","False","False","False","False","False","False","False","False","False","1","3"
"NUCLEO_CONSOLIDADO_LABORATORIO_self.tipo.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_self.tipo.py","11","False","False","False","False","False","False","False","False","False","1","2"
"NUCLEO_CONSOLIDADO_LABORATORIO_Sensoriamento.Vibracional.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_Sensoriamento.Vibracional.py","7","False","False","False","False","False","False","False","False","False","0","0"
"NUCLEO_CONSOLIDADO_LABORATORIO_SENTINEL_PRO.py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_SENTINEL_PRO.py","211","False","False","False","False","False","False","False","False","False","1","9"
"NUCLEO_CONSOLIDADO_LABORATORIO_seo..py","C:\IOTEC\ENCODING_BACKUP\NUCLEO_CONSOLIDADO_LABORATORIO_seo..py","28","False","False","False","True","False","False","False","False","False","1","3"
